Time,xr_2,xr_3,xr_4,xr_5,xr_6,xr_7,xr_8,xr_9,xr_10,12 m,24 m,36 m,48 m,60 m,72 m,84 m,96 m,108 m,120 m,fwd_2,fwd_3,fwd_4,fwd_5,fwd_6,fwd_7,fwd_8,fwd_9,fwd_10,F1,F2,F3,F4,F5,F6,F7,F8,F1^3,slope,level,curvature,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,CP,IV_5,IV_10,IV_30,RV_5,RV_10,RV_20
198403,2.399555136,3.535815673,4.708282902,5.142904548,6.401367757,6.590342901,7.249142305,8.316936431,7.544519191,10.6206963,11.23425095,11.5423587,11.80546006,11.98213764,12.11890486,12.2859494,12.34364522,12.21856785,12.17089154,11.84780561,12.15857419,12.59476415,12.68884794,12.80274096,13.28821664,12.74751596,11.21794891,11.74180479,-0.372172416,-0.271215575,0.033776917,0.187792771,-0.146522546,0.105139544,0.02257167,0.171220317,-0.05155046,0.93664059,11.79576005,-0.279566388,0.613554656,0.921662402,1.184763765,1.36144134,1.49820856,1.6652531,1.72294892,1.597871552,1.550195247,3.252256232,        ,        ,        ,0.075163406,0.071898623,0.138500189
198404,3.211268508,4.996268816,6.726750875,8.017228471,9.633259211,9.90732408,11.14094381,11.67318221,11.24245345,10.72507342,11.44571182,11.79183598,12.06459755,12.29028216,12.39692846,12.55582891,12.58638022,12.48035187,12.45319797,12.16635022,12.4840843,12.88288227,13.19302061,12.93015996,13.50923162,12.80023935,11.63212505,12.20881291,-0.416202737,-0.162203856,-0.076176593,0.122634027,-0.15244922,0.043042545,-0.026384153,-0.106701495,-0.072096602,1.007486151,12.06306399,-0.340827268,0.720638401,1.066762562,1.339524134,1.565208745,1.671855043,1.830755494,1.861306799,1.755278447,1.728124552,3.71785291,        ,        ,0.081011,0.086641409,0.099686796,0.165463187
198405,5.27486604,9.301072642,13.03958369,16.25756255,20.21199907,22.09272596,25.85649776,29.13767635,30.51292201,11.83508335,12.54915988,12.93081437,13.1605786,13.40228798,13.47652181,13.54280328,13.57563444,13.52203977,13.47858161,13.2632364,13.69412335,13.84987131,14.3691255,13.84769094,13.94049214,13.8054525,13.09328244,13.08745816,-0.403363053,-0.209657195,0.045042531,0.302669533,-0.194079037,0.24961515,0.11567506,-0.188373641,-0.065627876,0.929421731,13.14334316,-0.38841724,0.714076523,1.095731014,1.32549525,1.567204629,1.641438455,1.707719931,1.740551082,1.686956416,1.643498255,2.847246689,        ,        ,        ,0.148646478,0.155562017,0.199741592
198406,5.82189899,9.904813082,13.4520682,16.41545663,19.90987432,21.06157371,25.0155289,28.54942998,29.83670772,11.90546663,12.72587328,13.03138141,13.19422541,13.31791921,13.43194883,13.48207142,13.49703985,13.46297362,13.41189343,13.54627994,13.64239767,13.68275742,13.81269442,14.0020969,13.78280694,13.60181888,13.19044377,12.95217177,-0.395261229,-0.20848042,-0.044515325,0.09049184,-0.211814162,0.041084118,-0.085536769,-0.123391648,-0.061752231,0.686020153,13.15189531,-0.249035857,0.820406655,1.125914784,1.288758787,1.412452589,1.526482204,1.576604792,1.591573225,1.557506994,1.506426809,4.748026075,        ,        ,        ,0.181162498,0.178138809,0.263286963
198407,4.679623333,7.387253766,9.550574861,10.9318126,13.30732828,13.71263048,16.62457056,17.86564417,18.41238636,11.55754559,12.17271362,12.27574622,12.37506756,12.45472524,12.53577744,12.62460699,12.62046955,12.5506291,12.50387999,12.78788165,12.48181142,12.67303155,12.773356,12.94103842,13.15758433,12.59150744,11.99190554,12.08313796,-0.19076286,-0.088730688,-0.135815572,0.073469848,-0.09683883,-0.018562565,-0.066309705,-0.198027654,-0.00694195,0.331166367,12.37710629,-0.116428437,0.615168029,0.718200627,0.81752196,0.897179649,0.978231844,1.0670614,1.062923955,0.99308351,0.946334395,3.514228272,        ,        ,0.12456,0.179877158,0.187854536,0.244906521
198408,4.712681885,7.599405874,9.976381594,11.78002176,14.06188863,14.85298945,17.95197233,19.28389754,20.2600771,11.58124408,12.12753069,12.24438525,12.36558172,12.42995441,12.47018609,12.52990269,12.49660033,12.44155105,12.37956355,12.67381731,12.47809438,12.72917113,12.68744518,12.67134444,12.88820229,12.26348384,12.00115677,11.82167606,0.002225799,-0.012113464,-0.065598148,-0.358347099,-0.019622844,-0.133769836,0.291998528,0.038916675,1.10E-08,0.252032854,12.31234955,-0.176407295,0.546286615,0.663141177,0.784337647,0.848710337,0.888942008,0.948658608,0.915356253,0.860306968,0.798319469,3.961271712,        ,        ,        ,0.101284494,0.11500742,0.145850036
198409,4.316078434,7.157675944,9.46100951,10.87138553,12.81189408,13.39277493,15.6144751,16.21513956,16.93697472,11.10263625,11.70808038,11.91374045,12.03583009,12.11421153,12.17465454,12.22063108,12.15629349,12.08635958,12.02263003,12.31352451,12.32506059,12.40209902,12.42773728,12.4768696,12.49649029,11.70593039,11.52688826,11.44906412,0.030004415,-0.150367565,-0.048148069,-0.216538773,-0.071393543,-0.027992808,0.017136287,-0.32234603,2.70E-05,0.314549647,11.94830731,-0.248856322,0.605444129,0.811104198,0.933193839,1.011575275,1.072018288,1.117994823,1.053657237,0.983723323,0.919993777,4.245489217,        ,        ,        ,0.155044566,0.153832906,0.123272324
198410,3.573715446,6.014278906,7.851509453,9.141647931,10.60784024,11.29745192,13.23455711,13.90678303,14.22407281,10.14793881,10.81675107,11.093741,11.23750363,11.32679462,11.43772506,11.55262735,11.48296969,11.45572873,11.36941149,11.48556334,11.64772084,11.66879154,11.68395856,11.99237724,12.24204109,10.99536609,11.23780107,10.59255629,0.040598587,0.064014779,0.068995895,-0.341477551,-0.095259622,-0.105662942,-0.288212343,-0.27063133,6.69E-05,0.552660413,11.17098573,-0.233713338,0.668812268,0.94580219,1.089564827,1.178855813,1.289786249,1.40468854,1.335030883,1.307789925,1.221472681,5.350693889,        ,        ,0.12622,0.16367218,0.142474798,0.132365961
198411,3.321780351,5.801865221,8.641872695,10.07066143,12.23940001,14.26380389,15.98379873,16.71317757,16.93188263,9.423208283,10.26050607,10.61132121,11.01517073,11.10891937,11.31602828,11.51723913,11.38773706,11.3497691,11.25171517,11.09780387,11.31295147,12.22671929,11.48391393,12.35157286,12.72450424,10.48122257,11.0460254,10.36922981,-0.053695815,0.020774197,0.161598493,-0.70030452,-0.006001948,-0.215888117,-0.155674121,-0.154090128,-0.000154818,0.991209096,10.87371354,-0.352808744,0.837297792,1.188112923,1.591962444,1.685711084,1.89282,2.09403085,1.964528779,1.926560817,1.828506888,11.84779369,        ,        ,        ,0.149611128,0.135569906,0.198503909
198412,3.165962256,6.333082948,9.551786088,11.80538185,15.36905028,18.47771702,20.75777021,23.10179404,23.19172942,9.0781061,9.908187196,10.38685397,10.79763086,10.95650192,11.28567509,11.51865428,11.34234046,11.37431343,11.29257256,10.73826829,11.34418752,12.02996154,11.59198616,12.93154091,12.91652945,10.10814374,11.63009714,10.55690479,0.076814442,-0.016766105,0.170295968,-0.229104008,-0.159389113,0.030824505,-0.2360209,-0.226842435,0.00045324,1.384385368,10.71908723,-0.356122042,0.830081096,1.30874787,1.719524763,1.878395822,2.207568987,2.440548182,2.264234365,2.296207328,2.214466465,13.62068254,        ,        ,        ,0.119629799,0.118566732,0.103757813
198501,2.993374089,5.806632079,8.568472546,10.36631918,13.01275351,15.11708366,15.92659272,18.41559724,18.6890598,8.890720806,9.728756856,10.16550474,10.51794762,10.63242921,10.90045785,11.05918908,10.80621556,11.01056423,10.95196818,10.56679291,11.0390005,11.57527629,11.09035555,12.24060103,12.01157646,9.035400931,12.64535357,10.42460376,0.033722422,0.097140016,-0.041554495,-0.239713396,-0.21821112,0.086728723,0.116448924,-0.251806859,3.83E-05,1.223211324,10.43771808,-0.292066691,0.83803605,1.274783931,1.627226818,1.741708403,2.00973704,2.168468271,1.915494753,2.11984342,2.061247374,16.11140698,        ,        ,0.10325,0.115548335,0.126313936,0.129940956
198502,3.742958397,7.599502409,11.92099615,15.55095539,20.04162544,24.31635497,27.74099272,31.91310533,34.27614121,9.646459927,10.38100259,10.83812101,11.23990864,11.34800901,11.6454408,11.80983121,11.60348381,11.74093238,11.65723124,11.11554525,11.75235786,12.44527153,11.78041049,13.13259975,12.79617365,10.15905201,12.84052098,10.90392095,-0.034433134,0.167268051,-0.028275193,0.055390332,-0.111225832,0.380970082,0.140692644,-0.215427194,-4.08E-05,1.276228649,11.12874761,-0.328892096,0.734542664,1.191661087,1.593448715,1.701549085,1.998980874,2.163371281,1.957023881,2.094472456,2.010771313,15.27954255,        ,        ,        ,0.118624001,0.118420555,0.157667112
198503,4.254753367,8.554747574,13.24082299,17.06958414,22.32899842,27.00476008,31.1268212,35.45322423,38.36886443,9.448250475,10.23528206,10.63095368,11.03677184,11.13827302,11.4651011,11.55418902,11.37868474,11.50485555,11.45367057,11.02231365,11.42229692,12.25422629,11.54427775,13.09924149,12.08871656,10.15015478,12.51422203,10.99300573,-0.232647784,-0.092780446,0.091605457,0.083924966,-0.188433945,0.368846883,-0.063227173,-0.192703454,-0.012592059,1.218388505,10.94240855,-0.293796702,0.787031589,1.182703209,1.588521361,1.690022543,2.016850623,2.105938545,1.930434266,2.056605076,2.005420094,15.11222058,        ,        ,        ,0.127372735,0.11441459,0.125930084
198504,4.165681254,8.054558422,12.37058121,15.96308911,21.29469319,25.30194895,29.43997642,34.25334009,36.69143035,8.955081714,9.827082854,10.26885531,10.67727723,10.80464763,11.20973415,11.26071779,11.2406139,11.39605032,11.28181379,10.69908399,11.15240021,11.90254301,11.31412921,13.23516675,11.56661962,11.09988665,12.63954168,10.25368503,0.246320854,-0.007730476,0.070002871,-0.546335134,-0.301250381,-0.03507323,-0.089113281,0.107002017,0.014945262,1.454730933,10.63784809,-0.250199308,0.87200114,1.313773592,1.722195519,1.849565915,2.254652436,2.305636075,2.285532182,2.440968603,2.326732074,12.17184288,        ,        ,0.099023,0.123403499,0.107864036,0.102676562
198505,2.832524927,5.085438205,7.67228152,8.795044656,12.35929594,14.18125039,16.34059384,19.60616858,20.99650954,7.98837036,8.828143554,9.255882457,9.729698502,9.762409684,10.14530228,10.1304992,10.09069978,10.27086786,10.22879819,9.667916748,10.11136026,11.15114664,9.893254413,12.05976525,10.04168069,9.812103857,11.71221249,9.850171164,0.025201199,0.055507105,0.17243349,-0.532432407,-0.084681592,0.001625645,-0.065371481,-0.16185517,1.60E-05,1.400654634,9.606450475,-0.233938813,0.839773194,1.267512097,1.741328142,1.774039324,2.156931919,2.142128835,2.102329418,2.282497497,2.240427828,15.11048539,        ,        ,        ,0.143461288,0.143272146,0.133865516
198506,3.093836971,5.973076518,8.830661571,11.2859004,15.95248536,18.08702426,20.57073782,24.32916245,26.12724499,7.724380945,8.64193226,9.13978894,9.567168203,9.755270406,10.2345766,10.15076047,10.08898325,10.26408444,10.22350944,9.559483574,10.1355023,10.84930599,10.50767922,12.63110755,9.647863696,9.656542684,11.66489402,9.858334396,0.219826765,0.061746184,0.080943185,-0.591174265,-0.156795169,-0.096593539,-0.124610046,0.051163479,0.010622866,1.581577178,9.540237368,-0.322549557,0.917551315,1.415407995,1.842787258,2.030889461,2.510195652,2.426379523,2.3646023,2.539703498,2.499128493,12.908855,        ,        ,        ,0.224191611,0.197292751,0.187038379
198507,3.541692329,7.065128971,10.77737734,13.44352922,18.10353389,20.08482408,23.3093013,26.47531093,28.33429497,8.108258319,8.941219653,9.464049921,9.946067007,10.06995815,10.51701215,10.39737718,10.44155902,10.56320755,10.51295725,9.774180987,10.50971046,11.39211826,10.56552273,12.75228214,9.679567357,10.75083192,11.53639577,10.06070454,0.082469575,0.045497397,-0.110709815,-0.214269982,-0.15724144,0.197230293,0.094943411,0.151000761,0.000560895,1.571737596,9.841378351,-0.3428697,0.832961334,1.355791603,1.837808688,1.961699832,2.40875383,2.28911886,2.333300703,2.454949231,2.40469893,11.54414859,        ,0.094462,0.12571,0.150292714,0.122020479,0.125046205
198508,4.079645611,8.037524905,11.87929195,14.99164495,19.23781077,21.53412525,24.38038546,27.47764687,30.18369662,7.961135423,8.776252906,9.301567075,9.697126559,9.835596761,10.21251421,10.06279803,10.13860222,10.21714603,10.25412555,9.591370388,10.35219541,10.88380501,10.38947757,12.09710147,9.164500957,10.66923156,10.8454965,10.5869412,-0.139197758,-0.020680726,0.015036717,-0.150378314,-0.048113996,0.215074694,-0.08680774,0.024434514,-0.002697098,1.477872643,9.621991738,-0.320407534,0.815117483,1.340431652,1.735991137,1.874461338,2.251378789,2.10166261,2.177466801,2.256010609,2.292990125,8.891498126,        ,        ,        ,0.097260631,0.0976387,0.100252005
198509,3.684856288,6.82838515,10.21545297,12.71994165,16.42394435,18.09072073,21.04075257,23.54461636,26.55292631,7.997446079,8.740454579,9.193224869,9.649258967,9.826679383,10.17483439,10.07617665,10.18243255,10.24296548,10.35173433,9.483463078,10.09876545,11.01736126,10.53636105,11.91560944,9.484230223,10.9262238,10.72722895,11.33065401,-0.088289739,-0.048224707,-0.014435962,-0.124601596,-0.070789291,0.24560166,-0.137302797,-0.234168954,-0.000688225,1.611279755,9.639622765,-0.280584927,0.743008499,1.19577879,1.651812888,1.829233304,2.177388313,2.078730575,2.184986468,2.245519402,2.354288255,8.9932218,        ,        ,        ,0.112382277,0.111531252,0.108155571
198510,3.466106853,6.704359209,9.848648627,12.83867753,16.25516399,17.49244315,20.19425266,22.37403906,25.32649888,7.911847896,8.559502639,8.983522092,9.33609659,9.574114258,9.90383345,9.783037371,9.880854594,9.92467814,10.04258833,9.207157382,9.831560997,10.39382008,10.52618493,11.55242941,9.058260895,10.56557516,10.27526651,11.10378007,0.056654346,0.085225352,-0.231362221,-0.276241765,-0.25643921,-0.018779951,-0.081835285,0.327146058,0.000181844,1.483085694,9.39206841,-0.273068772,0.647654743,1.071674196,1.424248694,1.662266362,1.991985554,1.871189475,1.969006698,2.012830244,2.130740437,5.813524614,        ,0.076891,0.10507,0.085145612,0.0856423,0.096875402
198511,3.074025767,5.987655296,9.112038203,11.95373958,14.97567116,15.96982585,18.35463287,20.56652406,23.71567623,7.776023516,8.304445057,8.665200643,9.012681779,9.24671228,9.488943626,9.384984212,9.501442005,9.57356231,9.707138372,8.832866599,9.386711815,10.05512519,10.18283428,10.70010036,8.761227727,10.31664656,10.15052475,10.90932292,-0.100761603,0.177668172,0.005696249,-0.403658438,-0.057056217,0.022192426,0.09445985,0.103747014,-0.001023023,1.402693314,9.08609857,-0.240920565,0.528421542,0.889177128,1.236658264,1.470688764,1.71292011,1.608960696,1.72541849,1.797538795,1.931114856,4.861875195,        ,        ,        ,0.093470437,0.095862825,0.103712189
198512,2.150169424,4.29510238,6.619823012,8.647378863,11.00141028,11.10862762,12.35954448,15.00945878,17.68819126,7.572306036,7.874686431,8.186877088,8.474755415,8.653378828,8.845792809,8.700406771,8.773615089,8.961765569,9.126349612,8.177066826,8.811258401,9.338390396,9.367872484,9.80786271,7.828090546,9.28607331,10.46696941,10.607606,-0.109472949,-0.020019796,0.006385946,-0.463367928,0.120107028,0.070819763,0.042593564,0.085105671,-0.00131196,1.251663181,8.551471624,-0.152860807,0.302380395,0.614571052,0.902449379,1.081072792,1.273486773,1.128100735,1.201309053,1.389459533,1.554043576,5.680062739,        ,        ,        ,0.114239067,0.107022989,0.103362304
198601,2.310803973,4.602224985,6.972356536,9.274884199,11.77938991,12.53605577,14.81683005,17.14002839,19.53879588,7.573418817,7.899580663,8.204199048,8.476276516,8.699854552,8.901086512,8.804630135,8.973594999,9.104433466,9.232761538,8.225742509,8.813435818,9.292508921,9.594166692,9.907246315,8.225891871,10.15634905,10.1511412,10.38771419,-0.203425826,-0.063695749,-0.002552823,-0.246942403,0.098936476,0.175233963,0.00012203,0.009498725,-0.008418181,1.333180875,8.610732251,-0.133683451,0.326161846,0.630780231,0.902857699,1.126435735,1.327667695,1.231211318,1.400176182,1.531014649,1.659342721,2.356997199,        ,0.074176,0.10721,0.110057283,0.113229303,0.112716661
198602,1.916826565,3.491893659,4.706990693,6.151260266,7.242998852,6.621683115,7.603348817,8.3509197,9.171917043,7.372586857,7.634200353,7.797392829,7.885657436,8.036911888,8.117667259,7.920059687,8.013603274,8.07219014,8.147248565,7.895813849,8.12377778,8.150451258,8.641929696,8.521444112,6.734414258,8.668408381,8.540885065,8.822774389,0.322654917,-0.40884451,0.116938073,-0.533293659,-0.072252823,0.092932874,0.181528636,0.229248468,0.033590376,0.513048212,7.939453602,-0.146187429,0.261613496,0.424805972,0.513070579,0.664325031,0.745080402,0.54747283,0.641016417,0.699603283,0.774661708,-1.077862172,        ,        ,        ,0.11779725,0.153178742,0.151274463
198603,0.932040156,1.675108435,2.224120523,2.579536429,2.324186734,0.434569668,0.470453417,0.675708422,0.222331766,6.767560287,6.944931501,7.152671293,7.293382618,7.402671538,7.404385431,7.207772322,7.330278157,7.413287866,7.458723735,7.122302716,7.568150877,7.715516594,7.839827215,7.412954897,6.028093667,8.187819002,8.077365535,7.867646558,0.239015535,-0.206081916,0.071285624,-0.754311649,-0.102531059,-0.112432806,0.086634342,0.018900587,0.013654581,0.513792234,7.268775591,-0.20084392,0.177371214,0.385111006,0.525822332,0.635111251,0.636825144,0.440212035,0.56271787,0.645727579,0.691163448,-1.272471888,        ,        ,        ,0.132001799,0.155111936,0.176296123
198604,0.445155007,0.265850829,-0.151467863,-0.544111725,-1.377284884,-2.834553652,-3.542461346,-4.635266306,-5.182061906,6.533402741,6.898462891,7.127815335,7.276266831,7.401725999,7.427998975,7.361407577,7.41950388,7.463513979,7.487003002,7.263523041,7.586520224,7.721621317,7.903562671,7.559363858,6.961859186,7.826178004,7.815594767,7.698404207,-0.004112388,0.175537194,-0.138384362,-0.569557166,-0.051377586,0.046862982,-0.115386782,-0.15305176,-6.95E-08,0.588540111,7.262397297,-0.208993052,0.36506015,0.594412595,0.74286409,0.868323258,0.894596235,0.828004836,0.88610114,0.930111238,0.953600261,0.521674733,        ,0.089348,0.14963,0.14254325,0.124928815,0.139283152
198605,0.783030096,1.202914679,1.540336759,1.583334337,1.126653914,0.360605327,-0.014657366,-0.816087779,-1.681016352,6.835391821,7.346919403,7.752714042,8.007158351,8.104829476,8.123978935,8.056662003,8.105408972,8.144789109,8.132957009,7.858446985,8.56430332,8.770491278,8.495513974,8.219726234,7.652760412,8.446637756,8.459830201,8.026468109,-0.118479786,0.443599213,-0.455857706,-0.058664293,-0.177401513,0.25104098,-0.151510843,0.020390558,-0.001663155,0.786037606,7.861568629,-0.36489127,0.511527582,0.917322221,1.17176653,1.269437655,1.288587114,1.221270182,1.270017152,1.309397288,1.297565188,2.965024079,        ,        ,        ,0.136068962,0.134205039,0.152407203
198606,0.414635233,0.557224084,0.249456706,-0.230313161,-1.316593891,-2.716908647,-3.769557801,-4.914461149,-6.108461901,6.465646603,6.860954679,7.237876766,7.441517672,7.546118654,7.540653012,7.488106743,7.540402074,7.598163161,7.598524221,7.256262755,7.991720938,8.052440391,7.964522584,7.5133248,7.172829126,7.906469397,8.060251855,7.60177376,0.123670427,0.04460313,-0.128483371,-0.131765463,-0.095141001,0.338227156,0.07185248,-0.017464281,0.001891462,0.737569542,7.335199185,-0.316379204,0.395308076,0.772230162,0.975871069,1.080472051,1.075006409,1.022460139,1.074755471,1.132516558,1.132877618,1.61452665,        ,        ,        ,0.186408048,0.188048785,0.139738613
198607,0.119896083,-0.209066305,-0.896524287,-1.345500273,-2.564272247,-4.045416184,-4.89927496,-6.000671011,-7.205588481,6.232488658,6.609381237,6.966210789,7.199500804,7.378056138,7.431426309,7.444987508,7.560662338,7.631891023,7.69125188,6.986273816,7.679869894,7.899370849,8.092277472,7.698277161,7.526354706,8.370386144,8.201720503,8.2254996,-0.071633859,-0.305392073,0.170636741,-0.525330625,0.079803674,-0.016024157,-0.184863939,0.02586417,-0.000367583,1.081870643,7.226229752,-0.227739579,0.376892579,0.733722132,0.967012147,1.14556748,1.198937651,1.212498851,1.32817368,1.399402365,1.458763223,1.117214841,        ,0.1048,0.1793,0.107823513,0.102326726,0.1293746
